position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets
"-2,-6",0,0,0,0,0,0,0,
"-2,-5",0,0,0,0,0,0,0,
"-2,-4",0,0,0,0,0,0,0,
"-2,-3",0,0,0,0,0,0,0,
"-2,-2",0,0,0,0,0,0,0,
"-2,-1",0,0,0,0,0,0,0,
"-2,0",0,0,0,0,0,0,0,
"-2,1",0,0,0,0,0,0,0,
"-2,2",0,0,0,0,0,0,0,
"-2,3",0,0,0,0,0,0,0,
"-2,4",0,0,0,0,0,0,0,
"-2,5",27432,3,1,-94,-82,1839168,1488,
"-2,6",39855,4,1,-94,-81,1765008,1428,
"-2,7",40853,4,1,-94,-81,1767480,1430,
"-2,8",41695,4,1,-94,-80,1861416,1506,
"-2,9",42029,4,1,-94,-79,1825608,1478,
"-2,10",41911,4,1,-94,-79,1730400,1400,
"-2,11",41063,4,1,-94,-78,1755120,1420,
"-2,12",42204,4,1,-94,-78,1730400,1400,
"-2,13",41472,4,1,-94,-77,1718076,1391,
"-2,14",52394,5,1,-94,-77,1842984,1494,
"-2,15",52971,5,1,-94,-77,1834224,1484,
"-2,16",53528,5,1,-94,-77,1776132,1437,
"-2,17",55136,5,1,-94,-77,1792200,1450,
"-2,18",52726,5,1,-94,-77,1803324,1459,
"-2,19",52118,5,1,-94,-77,1777368,1438,
"-2,20",50753,5,1,-94,-77,1748940,1415,
"-2,21",48680,4,1,-94,-77,1798380,1455,
"-2,22",42520,4,1,-94,-78,1714368,1388,
"-2,23",41678,4,1,-94,-78,1804560,1460,
"-2,24",40989,4,1,-94,-79,1807032,1462,
"-2,25",40924,4,1,-94,-79,1889844,1529,
"-2,26",41457,4,1,-94,-80,1854000,1500,
"-1,-26",0,0,0,0,0,0,0,
"-1,-25",0,0,0,0,0,0,0,
"-1,-24",0,0,0,0,0,0,0,
"-1,-23",0,0,0,0,0,0,0,
"-1,-22",0,0,0,0,0,0,0,
"-1,-21",0,0,0,0,0,0,0,
"-1,-20",0,0,0,0,0,0,0,
"-1,-19",0,0,0,0,0,0,0,
"-1,-18",0,0,0,0,0,0,0,
"-1,-17",0,0,0,0,0,0,0,
"-1,-16",0,0,0,0,0,0,0,
"-1,-15",0,0,0,0,0,0,0,
"-1,-14",0,0,0,0,0,0,0,
"-1,-13",0,0,0,0,0,0,0,
"-1,-12",0,0,0,0,0,0,0,
"-1,-11",0,0,0,0,0,0,0,
"-1,-10",0,0,0,0,0,0,0,
"-1,-9",0,0,0,0,0,0,0,
"-1,-8",0,0,0,0,0,0,0,
"-1,-7",0,0,0,0,0,0,0,
"-1,-6",0,0,0,0,0,0,0,
"-1,-5",0,0,0,0,0,0,0,
"-1,-4",0,0,0,0,0,0,0,
"-1,-3",0,0,0,0,0,0,0,
"-1,-2",0,0,0,0,0,0,0,
"-1,-1",0,0,0,0,0,0,0,
"-1,0",0,0,0,0,0,0,0,
"-1,1",0,0,0,0,0,0,0,
"-1,2",0,0,0,0,0,0,0,
"-1,3",0,0,0,0,0,0,0,
"-1,4",26627,3,1,-94,-82,1812012,1467,
"-1,5",39295,4,1,-94,-81,1703208,1378,
"-1,6",41721,4,1,-94,-81,1787256,1446,
"-1,7",41633,4,1,-94,-80,1837968,1488,
"-1,8",42537,4,1,-94,-79,1851528,1498,
"-1,9",41693,4,1,-94,-79,1777368,1438,
"-1,10",42222,4,1,-94,-78,1815684,1469,
"-1,11",46704,4,1,-94,-77,1808268,1463,
"-1,12",52326,5,1,-94,-77,1823244,1479,
"-1,13",54940,5,1,-94,-76,1825572,1477,
"-1,14",58674,5,1,-94,-76,1821864,1474,
"-1,15",58468,5,1,-94,-76,1747740,1415,
"-1,16",61854,6,1,-94,-75,1881192,1522,
"-1,17",61429,6,1,-94,-75,1814448,1468,
"-1,18",60500,5,1,-94,-75,1658712,1342,
"-1,19",59905,5,1,-94,-76,1782312,1442,
"-1,20",58872,5,1,-94,-76,1772424,1434,
"-1,21",54611,5,1,-94,-76,1577172,1277,
"-1,22",54465,5,1,-94,-77,1671072,1352,
"-1,23",48631,4,1,-94,-77,1828044,1479,
"-1,24",39482,4,1,-94,-78,1902240,1540,
"-1,25",41807,4,1,-94,-79,1849056,1496,
"-1,26",38262,4,1,-94,-79,1776132,1437,
"0,-26",0,0,0,0,0,0,0,
"0,-25",0,0,0,0,0,0,0,
"0,-24",0,0,0,0,0,0,0,
"0,-23",0,0,0,0,0,0,0,
"0,-22",0,0,0,0,0,0,0,
"0,-21",0,0,0,0,0,0,0,
"0,-20",0,0,0,0,0,0,0,
"0,-19",0,0,0,0,0,0,0,
"0,-18",0,0,0,0,0,0,0,
"0,-17",0,0,0,0,0,0,0,
"0,-16",0,0,0,0,0,0,0,
"0,-15",0,0,0,0,0,0,0,
"0,-14",0,0,0,0,0,0,0,
"0,-13",0,0,0,0,0,0,0,
"0,-12",0,0,0,0,0,0,0,
"0,-11",0,0,0,0,0,0,0,
"0,-10",0,0,0,0,0,0,0,
"0,-9",0,0,0,0,0,0,0,
"0,-8",0,0,0,0,0,0,0,
"0,-7",0,0,0,0,0,0,0,
"0,-6",0,0,0,0,0,0,0,
"0,-5",0,0,0,0,0,0,0,
"0,-4",0,0,0,0,0,0,0,
"0,-3",0,0,0,0,0,0,0,
"0,-2",0,0,0,0,0,0,0,
"0,-1",0,0,0,0,0,0,0,
"0,0",0,0,0,0,0,0,0,
"0,1",0,0,0,0,0,0,0,
"0,2",0,0,0,0,0,0,0,
"0,3",0,0,0,0,0,0,0,
"0,4",38556,4,1,-94,-81,1818156,1471,
"0,5",41637,4,1,-94,-81,1748940,1415,
"0,6",41256,4,1,-94,-80,1846584,1494,
"0,7",41892,4,1,-94,-79,1745232,1412,
"0,8",41495,4,1,-94,-78,1682196,1361,
"0,9",43756,4,1,-94,-78,1825572,1477,
"0,10",52807,5,1,-94,-77,1840512,1492,
"0,11",52958,5,1,-94,-76,1832988,1483,
"0,12",60227,6,1,-94,-76,1761336,1426,
"0,13",61782,6,1,-94,-75,1823100,1475,
"0,14",64440,5,1,-94,-75,1790964,1449,
"0,15",68060,7,1,-94,-74,1757592,1422,
"0,16",67160,7,1,-94,-74,1763772,1427,
"0,17",67639,7,1,-94,-74,1810740,1465,
"0,18",68326,7,1,-94,-74,1736580,1405,
"0,19",68184,7,1,-94,-74,1737816,1406,
"0,20",64433,6,1,-94,-75,1736580,1405,
"0,21",63370,6,1,-94,-75,1794672,1452,
"0,22",60931,6,1,-94,-76,1858944,1504,
"0,23",55731,5,1,-94,-76,1736580,1405,
"0,24",53357,5,1,-94,-77,1778604,1439,
"0,25",41540,4,1,-94,-78,1819392,1472,
"0,26",41472,4,1,-94,-78,1816920,1470,
"1,-26",0,0,0,0,0,0,0,
"1,-25",0,0,0,0,0,0,0,
"1,-24",0,0,0,0,0,0,0,
"1,-23",0,0,0,0,0,0,0,
"1,-22",0,0,0,0,0,0,0,
"1,-21",0,0,0,0,0,0,0,
"1,-20",0,0,0,0,0,0,0,
"1,-19",0,0,0,0,0,0,0,
"1,-18",0,0,0,0,0,0,0,
"1,-17",0,0,0,0,0,0,0,
"1,-16",0,0,0,0,0,0,0,
"1,-15",0,0,0,0,0,0,0,
"1,-14",0,0,0,0,0,0,0,
"1,-13",0,0,0,0,0,0,0,
"1,-12",0,0,0,0,0,0,0,
"1,-11",0,0,0,0,0,0,0,
"1,-10",0,0,0,0,0,0,0,
"1,-9",0,0,0,0,0,0,0,
"1,-8",0,0,0,0,0,0,0,
"1,-7",0,0,0,0,0,0,0,
"1,-6",0,0,0,0,0,0,0,
"1,-5",0,0,0,0,0,0,0,
"1,-4",0,0,0,0,0,0,0,
"1,-3",0,0,0,0,0,0,0,
"1,-2",0,0,0,0,0,0,0,
"1,-1",0,0,0,0,0,0,0,
"1,0",0,0,0,0,0,0,0,
"1,1",0,0,0,0,0,0,0,
"1,2",0,0,0,0,0,0,0,
"1,3",37786,4,1,-94,-82,1809504,1464,
"1,4",41467,4,1,-94,-81,1835460,1485,
"1,5",41607,4,1,-94,-80,1721748,1393,
"1,6",39030,4,1,-94,-79,1680960,1360,
"1,7",42276,4,1,-94,-78,1792200,1450,
"1,8",41434,4,1,-94,-78,1714332,1387,
"1,9",53944,5,1,-94,-77,1737816,1406,
"1,10",60262,5,1,-94,-76,1810740,1465,
"1,11",63161,6,1,-94,-75,1346040,1090,
"1,12",68612,7,1,-94,-74,1846584,1494,
"1,13",68191,7,1,-94,-74,1782312,1442,
"1,14",67775,7,1,-94,-73,1809504,1464,
"1,15",67991,7,1,-94,-73,1800852,1457,
"1,16",69792,7,1,-94,-72,1789728,1448,
"1,17",69477,7,1,-94,-72,1750248,1418,
"1,18",70517,7,1,-94,-72,1767480,1430,
"1,19",66451,6,1,-94,-73,1811976,1466,
"1,20",67534,7,1,-94,-73,1693356,1371,
"1,21",66841,6,1,-94,-74,1713096,1386,
"1,22",66670,6,1,-94,-74,1832988,1483,
"1,23",62498,6,1,-94,-75,1747704,1414,
"1,24",60048,5,1,-94,-76,1839168,1488,
"1,25",55202,5,1,-94,-77,1681032,1362,
"1,26",47017,4,1,-94,-78,1671072,1352,
"2,-26",0,0,0,0,0,0,0,
"2,-25",0,0,0,0,0,0,0,
"2,-24",0,0,0,0,0,0,0,
"2,-23",0,0,0,0,0,0,0,
"2,-22",0,0,0,0,0,0,0,
"2,-21",0,0,0,0,0,0,0,
"2,-20",0,0,0,0,0,0,0,
"2,-19",0,0,0,0,0,0,0,
"2,-18",0,0,0,0,0,0,0,
"2,-17",0,0,0,0,0,0,0,
"2,-16",0,0,0,0,0,0,0,
"2,-15",0,0,0,0,0,0,0,
"2,-14",0,0,0,0,0,0,0,
"2,-13",0,0,0,0,0,0,0,
"2,-12",0,0,0,0,0,0,0,
"2,-11",0,0,0,0,0,0,0,
"2,-10",0,0,0,0,0,0,0,
"2,-9",0,0,0,0,0,0,0,
"2,-8",0,0,0,0,0,0,0,
"2,-7",0,0,0,0,0,0,0,
"2,-6",0,0,0,0,0,0,0,
"2,-5",0,0,0,0,0,0,0,
"2,-4",0,0,0,0,0,0,0,
"2,-3",0,0,0,0,0,0,0,
"2,-2",0,0,0,0,0,0,0,
"2,-1",0,0,0,0,0,0,0,
"2,0",0,0,0,0,0,0,0,
"2,1",0,0,0,0,0,0,0,
"2,2",23143,1,1,-94,-82,1746468,1413,
"2,3",39930,4,1,-94,-81,1750176,1416,
"2,4",41847,4,1,-94,-80,1845348,1493,
"2,5",41055,4,1,-94,-79,1734108,1403,
"2,6",41060,4,1,-94,-79,1889916,1531,
"2,7",43680,4,1,-94,-78,1854000,1500,
"2,8",53796,5,1,-94,-77,1802088,1458,
"2,9",61111,6,1,-94,-76,1845348,1493,
"2,10",63712,6,1,-94,-75,1815720,1470,
"2,11",66526,6,1,-94,-74,1951644,1579,
"2,12",68590,7,1,-94,-73,1867596,1511,
"2,13",68874,7,1,-94,-72,1847820,1495,
"2,14",70472,7,1,-94,-71,1823100,1475,
"2,15",104554,11,1,-94,-66,1702080,1380,
"2,16",115180,11,1,-94,-64,1957824,1584,
"2,17",117107,11,1,-94,-63,1886136,1526,
"2,18",116044,11,1,-94,-63,1830516,1481,
"2,19",107412,11,1,-94,-65,1625340,1315,
"2,20",69867,6,1,-94,-71,1802088,1458,
"2,21",69097,7,1,-94,-72,1849056,1496,
"2,22",66683,7,1,-94,-73,1693320,1370,
"2,23",65815,7,1,-94,-74,1714440,1390,
"2,24",65454,6,1,-94,-75,1867596,1511,
"2,25",59178,5,1,-94,-76,1854000,1500,
"2,26",54606,5,1,-94,-77,1845348,1493,
"3,-26",0,0,0,0,0,0,0,
"3,-25",0,0,0,0,0,0,0,
"3,-24",0,0,0,0,0,0,0,
"3,-23",0,0,0,0,0,0,0,
"3,-22",0,0,0,0,0,0,0,
"3,-21",0,0,0,0,0,0,0,
"3,-20",0,0,0,0,0,0,0,
"3,-19",0,0,0,0,0,0,0,
"3,-18",0,0,0,0,0,0,0,
"3,-17",0,0,0,0,0,0,0,
"3,-16",0,0,0,0,0,0,0,
"3,-15",0,0,0,0,0,0,0,
"3,-14",0,0,0,0,0,0,0,
"3,-13",0,0,0,0,0,0,0,
"3,-12",0,0,0,0,0,0,0,
"3,-11",0,0,0,0,0,0,0,
"3,-10",0,0,0,0,0,0,0,
"3,-9",0,0,0,0,0,0,0,
"3,-8",0,0,0,0,0,0,0,
"3,-7",0,0,0,0,0,0,0,
"3,-6",0,0,0,0,0,0,0,
"3,-5",0,0,0,0,0,0,0,
"3,-4",0,0,0,0,0,0,0,
"3,-3",0,0,0,0,0,0,0,
"3,-2",0,0,0,0,0,0,0,
"3,-1",0,0,0,0,0,0,0,
"3,0",0,0,0,0,0,0,0,
"3,1",0,0,0,0,0,0,0,
"3,2",34534,4,1,-94,-81,1563576,1266,
"3,3",41149,4,1,-94,-81,1793436,1451,
"3,4",41413,4,1,-94,-80,1775004,1439,
"3,5",40729,4,1,-94,-79,1893552,1532,
"3,6",41672,4,1,-94,-78,1846584,1494,
"3,7",54933,5,1,-94,-77,1730400,1400,
"3,8",56653,5,1,-94,-76,1781076,1441,
"3,9",63910,6,1,-94,-75,1695792,1372,
"3,10",68307,7,1,-94,-74,1423872,1152,
"3,11",67414,7,1,-94,-73,1811976,1466,
"3,12",71015,7,1,-94,-72,1760064,1424,
"3,13",115431,11,1,-94,-64,1770096,1436,
"3,14",120695,11,1,-94,-62,1758828,1423,
"3,15",121138,11,1,-94,-61,1718076,1391,
"3,16",121292,11,1,-94,-61,1735344,1404,
"3,17",121353,11,1,-94,-61,1803324,1459,
"3,18",121324,11,1,-94,-61,1748940,1415,
"3,19",121028,11,1,-94,-61,1847856,1496,
"3,20",120777,11,1,-94,-62,1808268,1463,
"3,21",116325,11,1,-94,-63,1782312,1442,
"3,22",69100,7,1,-94,-71,1805796,1461,
"3,23",69766,7,1,-94,-73,1746468,1413,
"3,24",68480,7,1,-94,-74,1846584,1494,
"3,25",64116,6,1,-94,-75,1731636,1401,
"3,26",56017,5,1,-94,-76,1910856,1546,
"4,-26",0,0,0,0,0,0,0,
"4,-25",0,0,0,0,0,0,0,
"4,-24",0,0,0,0,0,0,0,
"4,-23",0,0,0,0,0,0,0,
"4,-22",0,0,0,0,0,0,0,
"4,-21",0,0,0,0,0,0,0,
"4,-20",0,0,0,0,0,0,0,
"4,-19",0,0,0,0,0,0,0,
"4,-18",0,0,0,0,0,0,0,
"4,-17",0,0,0,0,0,0,0,
"4,-16",0,0,0,0,0,0,0,
"4,-15",0,0,0,0,0,0,0,
"4,-14",0,0,0,0,0,0,0,
"4,-13",0,0,0,0,0,0,0,
"4,-12",0,0,0,0,0,0,0,
"4,-11",0,0,0,0,0,0,0,
"4,-10",0,0,0,0,0,0,0,
"4,-9",0,0,0,0,0,0,0,
"4,-8",0,0,0,0,0,0,0,
"4,-7",0,0,0,0,0,0,0,
"4,-6",0,0,0,0,0,0,0,
"4,-5",0,0,0,0,0,0,0,
"4,-4",0,0,0,0,0,0,0,
"4,-3",0,0,0,0,0,0,0,
"4,-2",0,0,0,0,0,0,0,
"4,-1",0,0,0,0,0,0,0,
"4,0",0,0,0,0,0,0,0,
"4,1",31635,3,1,-94,-82,1912128,1548,
"4,2",40783,4,1,-94,-81,1745232,1412,
"4,3",40670,4,1,-94,-80,1703208,1378,
"4,4",41718,4,1,-94,-79,1818156,1471,
"4,5",42109,4,1,-94,-78,1842876,1491,
"4,6",50832,5,1,-94,-77,1676016,1356,
"4,7",54252,5,1,-94,-76,1825572,1477,
"4,8",58757,5,1,-94,-75,1829280,1480,
"4,9",68538,7,1,-94,-74,1656276,1341,
"4,10",68799,7,1,-94,-73,1782312,1442,
"4,11",75218,7,1,-94,-71,1779948,1443,
"4,12",119456,11,1,-94,-62,1807032,1462,
"4,13",121217,11,1,-94,-61,1803360,1460,
"4,14",121420,11,1,-94,-60,1814448,1468,
"4,15",121434,11,1,-94,-59,1804560,1460,
"4,16",121386,11,1,-94,-58,1891080,1530,
"4,17",121403,11,1,-94,-58,1868832,1512,
"4,18",121466,11,1,-94,-58,1642680,1330,
"4,19",121388,11,1,-94,-59,1845348,1493,
"4,20",121432,11,1,-94,-60,1729164,1399,
"4,21",121216,11,1,-94,-61,1828044,1479,
"4,22",120180,11,1,-94,-62,1727928,1398,
"4,23",79689,7,1,-94,-70,1825572,1477,
"4,24",69604,7,1,-94,-73,1732872,1402,
"4,25",67884,7,1,-94,-74,1671072,1352,
"4,26",62833,6,1,-94,-75,1740324,1409,
"5,-26",0,0,0,0,0,0,0,
"5,-25",0,0,0,0,0,0,0,
"5,-24",0,0,0,0,0,0,0,
"5,-23",0,0,0,0,0,0,0,
"5,-22",0,0,0,0,0,0,0,
"5,-21",0,0,0,0,0,0,0,
"5,-20",0,0,0,0,0,0,0,
"5,-19",0,0,0,0,0,0,0,
"5,-18",0,0,0,0,0,0,0,
"5,-17",0,0,0,0,0,0,0,
"5,-16",0,0,0,0,0,0,0,
"5,-15",0,0,0,0,0,0,0,
"5,-14",0,0,0,0,0,0,0,
"5,-13",0,0,0,0,0,0,0,
"5,-12",0,0,0,0,0,0,0,
"5,-11",0,0,0,0,0,0,0,
"5,-10",0,0,0,0,0,0,0,
"5,-9",0,0,0,0,0,0,0,
"5,-8",0,0,0,0,0,0,0,
"5,-7",0,0,0,0,0,0,0,
"5,-6",0,0,0,0,0,0,0,
"5,-5",0,0,0,0,0,0,0,
"5,-4",0,0,0,0,0,0,0,
"5,-3",0,0,0,0,0,0,0,
"5,-2",0,0,0,0,0,0,0,
"5,-1",0,0,0,0,0,0,0,
"5,0",0,0,0,0,0,0,0,
"5,1",32368,3,1,-94,-82,1846584,1494,
"5,2",40682,4,1,-94,-81,1766244,1429,
"5,3",41079,4,1,-94,-80,1797144,1454,
"5,4",41258,4,1,-94,-79,1757592,1422,
"5,5",41619,4,1,-94,-78,1858944,1504,
"5,6",54097,5,1,-94,-77,1755120,1420,
"5,7",60587,6,1,-94,-76,1875012,1517,
"5,8",67738,7,1,-94,-74,1858944,1504,
"5,9",69463,7,1,-94,-73,1838076,1491,
"5,10",71024,7,1,-94,-72,1713096,1386,
"5,11",119972,11,1,-94,-62,1740324,1409,
"5,12",121315,11,1,-94,-61,1783548,1443,
"5,13",121281,11,1,-94,-59,1757592,1422,
"5,14",121424,11,1,-94,-58,1830516,1481,
"5,15",121410,11,1,-94,-57,1846584,1494,
"5,16",121347,11,1,-94,-56,1896024,1534,
"5,17",121365,11,1,-94,-56,1847820,1495,
"5,18",121385,11,1,-94,-56,1758828,1423,
"5,19",121325,11,1,-94,-57,1867596,1511,
"5,20",121373,11,1,-94,-58,1824336,1476,
"5,21",121429,11,1,-94,-59,1747704,1414,
"5,22",121299,11,1,-94,-61,1727928,1398,
"5,23",120232,11,1,-94,-62,1706916,1381,
"5,24",72221,7,1,-94,-71,1898496,1536,
"5,25",66407,7,1,-94,-73,1823100,1475,
"5,26",68565,7,1,-94,-74,1677396,1361,
"6,-26",0,0,0,0,0,0,0,
"6,-25",0,0,0,0,0,0,0,
"6,-24",0,0,0,0,0,0,0,
"6,-23",0,0,0,0,0,0,0,
"6,-22",0,0,0,0,0,0,0,
"6,-21",0,0,0,0,0,0,0,
"6,-20",0,0,0,0,0,0,0,
"6,-19",0,0,0,0,0,0,0,
"6,-18",0,0,0,0,0,0,0,
"6,-17",0,0,0,0,0,0,0,
"6,-16",0,0,0,0,0,0,0,
"6,-15",0,0,0,0,0,0,0,
"6,-14",0,0,0,0,0,0,0,
"6,-13",0,0,0,0,0,0,0,
"6,-12",0,0,0,0,0,0,0,
"6,-11",0,0,0,0,0,0,0,
"6,-10",0,0,0,0,0,0,0,
"6,-9",0,0,0,0,0,0,0,
"6,-8",0,0,0,0,0,0,0,
"6,-7",0,0,0,0,0,0,0,
"6,-6",0,0,0,0,0,0,0,
"6,-5",0,0,0,0,0,0,0,
"6,-4",0,0,0,0,0,0,0,
"6,-3",0,0,0,0,0,0,0,
"6,-2",0,0,0,0,0,0,0,
"6,-1",0,0,0,0,0,0,0,
"6,0",0,0,0,0,0,0,0,
"6,1",40043,4,1,-94,-81,1799616,1456,
"6,2",41453,4,1,-94,-80,1765008,1428,
"6,3",41752,4,1,-94,-80,1830516,1481,
"6,4",42048,4,1,-94,-79,1731636,1401,
"6,5",47134,4,1,-94,-77,1830516,1481,
"6,6",52143,5,1,-94,-76,1872540,1515,
"6,7",63536,6,1,-94,-75,1661328,1348,
"6,8",64811,6,1,-94,-74,1722984,1394,
"6,9",69773,7,1,-94,-72,1559904,1264,
"6,10",116116,11,1,-94,-63,1760064,1424,
"6,11",121229,11,1,-94,-61,1845348,1493,
"6,12",121274,11,1,-94,-59,1807032,1462,
"6,13",121402,11,1,-94,-57,1887372,1527,
"6,14",121305,11,1,-94,-56,1867596,1511,
"6,15",121422,11,1,-94,-54,1858944,1504,
"6,16",121506,11,1,-94,-53,1826808,1478,
"6,17",121606,11,1,-94,-52,1828044,1479,
"6,18",121555,11,1,-94,-53,1818192,1472,
"6,19",121466,11,1,-94,-54,1802088,1458,
"6,20",121432,11,1,-94,-55,1668600,1350,
"6,21",121356,11,1,-94,-57,1862652,1507,
"6,22",121398,11,1,-94,-59,1809504,1464,
"6,23",121301,11,1,-94,-61,1683432,1362,
"6,24",117555,11,1,-94,-63,1777476,1441,
"6,25",68488,7,1,-94,-72,1807032,1462,
"6,26",65931,6,1,-94,-74,1648896,1336,
"7,-26",0,0,0,0,0,0,0,
"7,-25",0,0,0,0,0,0,0,
"7,-24",0,0,0,0,0,0,0,
"7,-23",0,0,0,0,0,0,0,
"7,-22",0,0,0,0,0,0,0,
"7,-21",0,0,0,0,0,0,0,
"7,-20",0,0,0,0,0,0,0,
"7,-19",0,0,0,0,0,0,0,
"7,-18",0,0,0,0,0,0,0,
"7,-17",0,0,0,0,0,0,0,
"7,-16",0,0,0,0,0,0,0,
"7,-15",0,0,0,0,0,0,0,
"7,-14",0,0,0,0,0,0,0,
"7,-13",0,0,0,0,0,0,0,
"7,-12",0,0,0,0,0,0,0,
"7,-11",0,0,0,0,0,0,0,
"7,-10",0,0,0,0,0,0,0,
"7,-9",0,0,0,0,0,0,0,
"7,-8",0,0,0,0,0,0,0,
"7,-7",0,0,0,0,0,0,0,
"7,-6",0,0,0,0,0,0,0,
"7,-5",0,0,0,0,0,0,0,
"7,-4",0,0,0,0,0,0,0,
"7,-3",0,0,0,0,0,0,0,
"7,-2",0,0,0,0,0,0,0,
"7,-1",0,0,0,0,0,0,0,
"7,0",0,0,0,0,0,0,0,
"7,1",31946,3,1,-94,-81,1784820,1445,
"7,2",41369,4,1,-94,-80,1857708,1503,
"7,3",41110,4,1,-94,-79,1693320,1370,
"7,4",41539,4,1,-94,-78,1729164,1399,
"7,5",44843,4,1,-94,-77,1793544,1454,
"7,6",59700,5,1,-94,-76,1808268,1463,
"7,7",63901,6,1,-94,-75,1678488,1358,
"7,8",63873,7,1,-94,-73,1798380,1455,
"7,9",71607,7,1,-94,-71,1719312,1392,
"7,10",120743,11,1,-94,-62,1776132,1437,
"7,11",121384,11,1,-94,-60,1820628,1473,
"7,12",121354,11,1,-94,-58,1721748,1393,
"7,13",121394,11,1,-94,-56,1854000,1500,
"7,14",121523,11,1,-94,-53,1815720,1470,
"7,15",121719,11,1,-94,-51,1767480,1430,
"7,16",121744,11,1,-94,-49,1808268,1463,
"7,17",121764,11,1,-94,-48,1724220,1395,
"7,18",121794,11,1,-94,-49,1546272,1252,
"7,19",121744,11,1,-94,-50,1700736,1376,
"7,20",121548,11,1,-94,-53,1629048,1318,
"7,21",121346,11,1,-94,-55,1865124,1509,
"7,22",121388,11,1,-94,-58,1712004,1389,
"7,23",121322,11,1,-94,-60,1762536,1426,
"7,24",120913,11,1,-94,-62,1783548,1443,
"7,25",78389,7,1,-94,-70,1839168,1488,
"7,26",69675,7,1,-94,-73,1767516,1431,
"8,-26",0,0,0,0,0,0,0,
"8,-25",0,0,0,0,0,0,0,
"8,-24",0,0,0,0,0,0,0,
"8,-23",0,0,0,0,0,0,0,
"8,-22",0,0,0,0,0,0,0,
"8,-21",0,0,0,0,0,0,0,
"8,-20",0,0,0,0,0,0,0,
"8,-19",0,0,0,0,0,0,0,
"8,-18",0,0,0,0,0,0,0,
"8,-17",0,0,0,0,0,0,0,
"8,-16",0,0,0,0,0,0,0,
"8,-15",0,0,0,0,0,0,0,
"8,-14",0,0,0,0,0,0,0,
"8,-13",0,0,0,0,0,0,0,
"8,-12",0,0,0,0,0,0,0,
"8,-11",0,0,0,0,0,0,0,
"8,-10",0,0,0,0,0,0,0,
"8,-9",0,0,0,0,0,0,0,
"8,-8",0,0,0,0,0,0,0,
"8,-7",0,0,0,0,0,0,0,
"8,-6",0,0,0,0,0,0,0,
"8,-5",0,0,0,0,0,0,0,
"8,-4",0,0,0,0,0,0,0,
"8,-3",0,0,0,0,0,0,0,
"8,-2",0,0,0,0,0,0,0,
"8,-1",0,0,0,0,0,0,0,
"8,0",28713,3,1,-94,-82,1834224,1484,
"8,1",40756,4,1,-94,-81,1683432,1362,
"8,2",41811,4,1,-94,-80,1708152,1382,
"8,3",41258,4,1,-94,-79,1756464,1424,
"8,4",41648,4,1,-94,-78,1875012,1517,
"8,5",53166,5,1,-94,-77,1847856,1496,
"8,6",58239,6,1,-94,-76,1730400,1400,
"8,7",62224,6,1,-94,-74,1795908,1453,
"8,8",69560,7,1,-94,-73,1771224,1434,
"8,9",105959,11,1,-94,-65,1736580,1405,
"8,10",121188,11,1,-94,-61,1867596,1511,
"8,11",121386,11,1,-94,-59,1788492,1447,
"8,12",121419,11,1,-94,-57,1760172,1427,
"8,13",121449,11,1,-94,-54,1743996,1411,
"8,14",121715,11,1,-94,-51,1756392,1422,
"8,15",121631,11,1,-94,-47,1794672,1452,
"8,16",121730,11,1,-94,-44,1803324,1459,
"8,17",121716,11,1,-94,-42,1814448,1468,
"8,18",121727,11,1,-94,-43,1798380,1455,
"8,19",121748,11,1,-94,-47,1803324,1459,
"8,20",121672,11,1,-94,-50,1678596,1361,
"8,21",121454,11,1,-94,-54,1875012,1517,
"8,22",121399,11,1,-94,-56,1855272,1502,
"8,23",121446,11,1,-94,-59,1758828,1423,
"8,24",121182,11,1,-94,-61,1819392,1472,
"8,25",111913,11,1,-94,-64,1818192,1472,
"8,26",67592,7,1,-94,-73,1854000,1500,
"9,-26",0,0,0,0,0,0,0,
"9,-25",0,0,0,0,0,0,0,
"9,-24",0,0,0,0,0,0,0,
"9,-23",0,0,0,0,0,0,0,
"9,-22",0,0,0,0,0,0,0,
"9,-21",0,0,0,0,0,0,0,
"9,-20",0,0,0,0,0,0,0,
"9,-19",0,0,0,0,0,0,0,
"9,-18",0,0,0,0,0,0,0,
"9,-17",0,0,0,0,0,0,0,
"9,-16",0,0,0,0,0,0,0,
"9,-15",0,0,0,0,0,0,0,
"9,-14",0,0,0,0,0,0,0,
"9,-13",0,0,0,0,0,0,0,
"9,-12",0,0,0,0,0,0,0,
"9,-11",0,0,0,0,0,0,0,
"9,-10",0,0,0,0,0,0,0,
"9,-9",0,0,0,0,0,0,0,
"9,-8",0,0,0,0,0,0,0,
"9,-7",0,0,0,0,0,0,0,
"9,-6",0,0,0,0,0,0,0,
"9,-5",0,0,0,0,0,0,0,
"9,-4",0,0,0,0,0,0,0,
"9,-3",0,0,0,0,0,0,0,
"9,-2",0,0,0,0,0,0,0,
"9,-1",0,0,0,0,0,0,0,
"9,0",26704,3,1,-94,-82,1807032,1462,
"9,1",40310,4,1,-94,-81,1799760,1460,
"9,2",41556,4,1,-94,-80,1750176,1416,
"9,3",42060,4,1,-94,-79,1807068,1463,
"9,4",42210,4,1,-94,-78,1802088,1458,
"9,5",54552,5,1,-94,-77,1716804,1389,
