position,rx phyrate,rx mcs,rx nss,noise,avg beacon rssi,diff rx bytes,diff rx packets,
"1,65",0,0,0,0,0,0,0,
"1,66",0,0,0,0,0,0,0,
"1,67",0,0,0,0,0,0,0,
"1,68",0,0,0,0,0,0,0,
"1,69",0,0,0,0,0,0,0,
"1,70",0,0,0,0,0,0,0,
"1,71",0,0,0,0,0,0,0,
"1,72",0,0,0,0,0,0,0,
"1,73",0,0,0,0,0,0,0,
"1,74",0,0,0,0,0,0,0,
"2,1",0,0,0,0,0,0,0,
"2,2",0,0,0,0,0,0,0,
"2,3",0,0,0,0,0,0,0,
"2,4",0,0,0,0,0,0,0,
"2,5",0,0,0,0,0,0,0,
"2,6",0,0,0,0,0,0,0,
"2,7",0,0,0,0,0,0,0,
"2,8",0,0,0,0,0,0,0,
"2,9",0,0,0,0,0,0,0,
"2,10",0,0,0,0,0,0,0,
"2,11",0,0,0,0,0,0,0,
"2,12",0,0,0,0,0,0,0,
"2,13",0,0,0,0,0,0,0,
"2,14",0,0,0,0,0,0,0,
"2,15",0,0,0,0,0,0,0,
"2,16",0,0,0,0,0,0,0,
"2,17",0,0,0,0,0,0,0,
"2,18",0,0,0,0,0,0,0,
"2,19",0,0,0,0,0,0,0,
"2,20",0,0,0,0,0,0,0,
"2,21",0,0,0,0,0,0,0,
"2,22",0,0,0,0,0,0,0,
"2,23",0,0,0,0,0,0,0,
"2,24",0,0,0,0,0,0,0,
"2,25",0,0,0,0,0,0,0,
"2,26",0,0,0,0,0,0,0,
"2,27",0,0,0,0,0,0,0,
"2,28",0,0,0,0,0,0,0,
"2,29",0,0,0,0,0,0,0,
"2,30",0,0,0,0,0,0,0,
"2,31",0,0,0,0,0,0,0,
"2,32",0,0,0,0,0,0,0,
"2,33",0,0,0,0,0,0,0,
"2,34",0,0,0,0,0,0,0,
"2,35",0,0,0,0,0,0,0,
"2,36",0,0,0,0,0,0,0,
"2,37",0,0,0,0,0,0,0,
"2,38",0,0,0,0,0,0,0,
"2,39",0,0,0,0,0,0,0,
"2,40",0,0,0,0,0,0,0,
"2,41",0,0,0,0,0,0,0,
"2,42",0,0,0,0,0,0,0,
"2,43",0,0,0,0,0,0,0,
"2,44",0,0,0,0,0,0,0,
"2,45",0,0,0,0,0,0,0,
"2,46",0,0,0,0,0,0,0,
"2,47",0,0,0,0,0,0,0,
"2,48",0,0,0,0,0,0,0,
"2,49",0,0,0,0,0,0,0,
"2,50",0,0,0,0,0,0,0,
"2,51",0,0,0,0,0,0,0,
"2,52",0,0,0,0,0,0,0,
"2,53",0,0,0,0,0,0,0,
"2,54",0,0,0,0,0,0,0,
"2,55",0,0,0,0,0,0,0,
"2,56",0,0,0,0,0,0,0,
"2,57",0,0,0,0,0,0,0,
"2,58",0,0,0,0,0,0,0,
"2,59",0,0,0,0,0,0,0,
"2,60",0,0,0,0,0,0,0,
"2,61",0,0,0,0,0,0,0,
"2,62",0,0,0,0,0,0,0,
"2,63",0,0,0,0,0,0,0,
"2,64",0,0,0,0,0,0,0,
"2,65",0,0,0,0,0,0,0,
"2,66",0,0,0,0,0,0,0,
"2,67",0,0,0,0,0,0,0,
"2,68",0,0,0,0,0,0,0,
"2,69",0,0,0,0,0,0,0,
"2,70",0,0,0,0,0,0,0,
"2,71",0,0,0,0,0,0,0,
"2,72",0,0,0,0,0,0,0,
"2,73",0,0,0,0,0,0,0,
"2,74",0,0,0,0,0,0,0,
"3,1",0,0,0,0,0,0,0,
"3,2",0,0,0,0,0,0,0,
"3,3",0,0,0,0,0,0,0,
"3,4",0,0,0,0,0,0,0,
"3,5",0,0,0,0,0,0,0,
"3,6",0,0,0,0,0,0,0,
"3,7",0,0,0,0,0,0,0,
"3,8",0,0,0,0,0,0,0,
"3,9",0,0,0,0,0,0,0,
"3,10",0,0,0,0,0,0,0,
"3,11",0,0,0,0,0,0,0,
"3,12",0,0,0,0,0,0,0,
"3,13",0,0,0,0,0,0,0,
"3,14",0,0,0,0,0,0,0,
"3,15",0,0,0,0,0,0,0,
"3,16",0,0,0,0,0,0,0,
"3,17",0,0,0,0,0,0,0,
"3,18",0,0,0,0,0,0,0,
"3,19",0,0,0,0,0,0,0,
"3,20",0,0,0,0,0,0,0,
"3,21",0,0,0,0,0,0,0,
"3,22",0,0,0,0,0,0,0,
"3,23",0,0,0,0,0,0,0,
"3,24",0,0,0,0,0,0,0,
"3,25",0,0,0,0,0,0,0,
"3,26",0,0,0,0,0,0,0,
"3,27",0,0,0,0,0,0,0,
"3,28",0,0,0,0,0,0,0,
"3,29",0,0,0,0,0,0,0,
"3,30",0,0,0,0,0,0,0,
"3,31",0,0,0,0,0,0,0,
"3,32",0,0,0,0,0,0,0,
"3,33",0,0,0,0,0,0,0,
"3,34",0,0,0,0,0,0,0,
"3,35",0,0,0,0,0,0,0,
"3,36",0,0,0,0,0,0,0,
"3,37",0,0,0,0,0,0,0,
"3,38",0,0,0,0,0,0,0,
"3,39",0,0,0,0,0,0,0,
"3,40",0,0,0,0,0,0,0,
"3,41",0,0,0,0,0,0,0,
"3,42",0,0,0,0,0,0,0,
"3,43",0,0,0,0,0,0,0,
"3,44",0,0,0,0,0,0,0,
"3,45",0,0,0,0,0,0,0,
"3,46",0,0,0,0,0,0,0,
"3,47",0,0,0,0,0,0,0,
"3,48",0,0,0,0,0,0,0,
"3,49",0,0,0,0,0,0,0,
"3,50",0,0,0,0,0,0,0,
"3,51",0,0,0,0,0,0,0,
"3,52",0,0,0,0,0,0,0,
"3,53",0,0,0,0,0,0,0,
"3,54",0,0,0,0,0,0,0,
"3,55",0,0,0,0,0,0,0,
"3,56",0,0,0,0,0,0,0,
"3,57",0,0,0,0,0,0,0,
"3,58",0,0,0,0,0,0,0,
"3,59",0,0,0,0,0,0,0,
"3,60",0,0,0,0,0,0,0,
"3,61",0,0,0,0,0,0,0,
"3,62",0,0,0,0,0,0,0,
"3,63",0,0,0,0,0,0,0,
"3,64",0,0,0,0,0,0,0,
"3,65",0,0,0,0,0,0,0,
"3,66",0,0,0,0,0,0,0,
"3,67",0,0,0,0,0,0,0,
"3,68",0,0,0,0,0,0,0,
"3,69",0,0,0,0,0,0,0,
"3,70",0,0,0,0,0,0,0,
"3,71",0,0,0,0,0,0,0,
"3,72",0,0,0,0,0,0,0,
"3,73",0,0,0,0,0,0,0,
"3,74",0,0,0,0,0,0,0,
"4,1",0,0,0,0,0,0,0,
"4,2",0,0,0,0,0,0,0,
"4,3",0,0,0,0,0,0,0,
"4,4",0,0,0,0,0,0,0,
"4,5",0,0,0,0,0,0,0,
"4,6",0,0,0,0,0,0,0,
"4,7",0,0,0,0,0,0,0,
"4,8",0,0,0,0,0,0,0,
"4,9",0,0,0,0,0,0,0,
"4,10",0,0,0,0,0,0,0,
"4,11",0,0,0,0,0,0,0,
"4,12",0,0,0,0,0,0,0,
"4,13",0,0,0,0,0,0,0,
"4,14",0,0,0,0,0,0,0,
"4,15",0,0,0,0,0,0,0,
"4,16",0,0,0,0,0,0,0,
"4,17",0,0,0,0,0,0,0,
"4,18",0,0,0,0,0,0,0,
"4,19",0,0,0,0,0,0,0,
"4,20",0,0,0,0,0,0,0,
"4,21",0,0,0,0,0,0,0,
"4,22",0,0,0,0,0,0,0,
"4,23",0,0,0,0,0,0,0,
"4,24",0,0,0,0,0,0,0,
"4,25",0,0,0,0,0,0,0,
"4,26",0,0,0,0,0,0,0,
"4,27",0,0,0,0,0,0,0,
"4,28",0,0,0,0,0,0,0,
"4,29",0,0,0,0,0,0,0,
"4,30",0,0,0,0,0,0,0,
"4,31",0,0,0,0,0,0,0,
"4,32",0,0,0,0,0,0,0,
"4,33",0,0,0,0,0,0,0,
"4,34",0,0,0,0,0,0,0,
"4,35",0,0,0,0,0,0,0,
"4,36",0,0,0,0,0,0,0,
"4,37",0,0,0,0,0,0,0,
"4,38",0,0,0,0,0,0,0,
"4,39",0,0,0,0,0,0,0,
"4,40",0,0,0,0,0,0,0,
"4,41",0,0,0,0,0,0,0,
"4,42",0,0,0,0,0,0,0,
"4,43",0,0,0,0,0,0,0,
"4,44",0,0,0,0,0,0,0,
"4,45",0,0,0,0,0,0,0,
"4,46",0,0,0,0,0,0,0,
"4,47",0,0,0,0,0,0,0,
"4,48",0,0,0,0,0,0,0,
"4,49",0,0,0,0,0,0,0,
"4,50",0,0,0,0,0,0,0,
"4,51",0,0,0,0,0,0,0,
"4,52",0,0,0,0,0,0,0,
"4,53",0,0,0,0,0,0,0,
"4,54",0,0,0,0,0,0,0,
"4,55",0,0,0,0,0,0,0,
"4,56",0,0,0,0,0,0,0,
"4,57",0,0,0,0,0,0,0,
"4,58",0,0,0,0,0,0,0,
"4,59",0,0,0,0,0,0,0,
"4,60",0,0,0,0,0,0,0,
"4,61",0,0,0,0,0,0,0,
"4,62",0,0,0,0,0,0,0,
"4,63",0,0,0,0,0,0,0,
"4,64",0,0,0,0,0,0,0,
"4,65",0,0,0,0,0,0,0,
"4,66",0,0,0,0,0,0,0,
"4,67",0,0,0,0,0,0,0,
"4,68",0,0,0,0,0,0,0,
"4,69",0,0,0,0,0,0,0,
"4,70",0,0,0,0,0,0,0,
"4,71",0,0,0,0,0,0,0,
"4,72",0,0,0,0,0,0,0,
"4,73",0,0,0,0,0,0,0,
"4,74",0,0,0,0,0,0,0,
"5,1",0,0,0,0,0,0,0,
"5,2",0,0,0,0,0,0,0,
"5,3",0,0,0,0,0,0,0,
"5,4",0,0,0,0,0,0,0,
"5,5",0,0,0,0,0,0,0,
"5,6",0,0,0,0,0,0,0,
"5,7",0,0,0,0,0,0,0,
"5,8",0,0,0,0,0,0,0,
"5,9",0,0,0,0,0,0,0,
"5,10",0,0,0,0,0,0,0,
"5,11",0,0,0,0,0,0,0,
"5,12",0,0,0,0,0,0,0,
"5,13",0,0,0,0,0,0,0,
"5,14",0,0,0,0,0,0,0,
"5,15",0,0,0,0,0,0,0,
"5,16",0,0,0,0,0,0,0,
"5,17",0,0,0,0,0,0,0,
"5,18",0,0,0,0,0,0,0,
"5,19",0,0,0,0,0,0,0,
"5,20",0,0,0,0,0,0,0,
"5,21",0,0,0,0,0,0,0,
"5,22",0,0,0,0,0,0,0,
"5,23",0,0,0,0,0,0,0,
"5,24",0,0,0,0,0,0,0,
"5,25",0,0,0,0,0,0,0,
"5,26",0,0,0,0,0,0,0,
"5,27",0,0,0,0,0,0,0,
"5,28",0,0,0,0,0,0,0,
"5,29",0,0,0,0,0,0,0,
"5,30",0,0,0,0,0,0,0,
"5,31",0,0,0,0,0,0,0,
"5,32",0,0,0,0,0,0,0,
"5,33",0,0,0,0,0,0,0,
"5,34",0,0,0,0,0,0,0,
"5,35",0,0,0,0,0,0,0,
"5,36",0,0,0,0,0,0,0,
"5,37",0,0,0,0,0,0,0,
"5,38",0,0,0,0,0,0,0,
"5,39",0,0,0,0,0,0,0,
"5,40",0,0,0,0,0,0,0,
"5,41",0,0,0,0,0,0,0,
"5,42",0,0,0,0,0,0,0,
"5,43",0,0,0,0,0,0,0,
"5,44",0,0,0,0,0,0,0,
"5,45",0,0,0,0,0,0,0,
"5,46",0,0,0,0,0,0,0,
"5,47",0,0,0,0,0,0,0,
"5,48",0,0,0,0,0,0,0,
"5,49",0,0,0,0,0,0,0,
"5,50",0,0,0,0,0,0,0,
"5,51",0,0,0,0,0,0,0,
"5,52",0,0,0,0,0,0,0,
"5,53",0,0,0,0,0,0,0,
"5,54",0,0,0,0,0,0,0,
"5,55",0,0,0,0,0,0,0,
"5,56",0,0,0,0,0,0,0,
"5,57",0,0,0,0,0,0,0,
"5,58",0,0,0,0,0,0,0,
"5,59",0,0,0,0,0,0,0,
"5,60",0,0,0,0,0,0,0,
"5,61",0,0,0,0,0,0,0,
"5,62",0,0,0,0,0,0,0,
"5,63",0,0,0,0,0,0,0,
"5,64",0,0,0,0,0,0,0,
"5,65",0,0,0,0,0,0,0,
"5,66",0,0,0,0,0,0,0,
"5,67",0,0,0,0,0,0,0,
"5,68",0,0,0,0,0,0,0,
"5,69",0,0,0,0,0,0,0,
"5,70",0,0,0,0,0,0,0,
"5,71",0,0,0,0,0,0,0,
"5,72",0,0,0,0,0,0,0,
"5,73",0,0,0,0,0,0,0,
"5,74",0,0,0,0,0,0,0,
"6,1",0,0,0,0,0,0,0,
"6,2",0,0,0,0,0,0,0,
"6,3",0,0,0,0,0,0,0,
"6,4",0,0,0,0,0,0,0,
"6,5",0,0,0,0,0,0,0,
"6,6",0,0,0,0,0,0,0,
"6,7",0,0,0,0,0,0,0,
"6,8",0,0,0,0,0,0,0,
"6,9",0,0,0,0,0,0,0,
"6,10",0,0,0,0,0,0,0,
"6,11",0,0,0,0,0,0,0,
"6,12",0,0,0,0,0,0,0,
"6,13",0,0,0,0,0,0,0,
"6,14",0,0,0,0,0,0,0,
"6,15",0,0,0,0,0,0,0,
"6,16",0,0,0,0,0,0,0,
"6,17",0,0,0,0,0,0,0,
"6,18",0,0,0,0,0,0,0,
"6,19",0,0,0,0,0,0,0,
"6,20",0,0,0,0,0,0,0,
"6,21",0,0,0,0,0,0,0,
"6,22",0,0,0,0,0,0,0,
"6,23",0,0,0,0,0,0,0,
"6,24",0,0,0,0,0,0,0,
"6,25",0,0,0,0,0,0,0,
"6,26",0,0,0,0,0,0,0,
"6,27",0,0,0,0,0,0,0,
"6,28",0,0,0,0,0,0,0,
"6,29",0,0,0,0,0,0,0,
"6,30",0,0,0,0,0,0,0,
"6,31",0,0,0,0,0,0,0,
"6,32",0,0,0,0,0,0,0,
"6,33",0,0,0,0,0,0,0,
"6,34",0,0,0,0,0,0,0,
"6,35",0,0,0,0,0,0,0,
"6,36",0,0,0,0,0,0,0,
"6,37",0,0,0,0,0,0,0,
"6,38",0,0,0,0,0,0,0,
"6,39",0,0,0,0,0,0,0,
"6,40",0,0,0,0,0,0,0,
"6,41",0,0,0,0,0,0,0,
"6,42",0,0,0,0,0,0,0,
"6,43",0,0,0,0,0,0,0,
"6,44",0,0,0,0,0,0,0,
"6,45",0,0,0,0,0,0,0,
"6,46",0,0,0,0,0,0,0,
"6,47",0,0,0,0,0,0,0,
"6,48",0,0,0,0,0,0,0,
"6,49",0,0,0,0,0,0,0,
"6,50",0,0,0,0,0,0,0,
"6,51",0,0,0,0,0,0,0,
"6,52",0,0,0,0,0,0,0,
"6,53",0,0,0,0,0,0,0,
"6,54",0,0,0,0,0,0,0,
"6,55",0,0,0,0,0,0,0,
"6,56",0,0,0,0,0,0,0,
"6,57",0,0,0,0,0,0,0,
"6,58",0,0,0,0,0,0,0,
"6,59",0,0,0,0,0,0,0,
"6,60",0,0,0,0,0,0,0,
"6,61",0,0,0,0,0,0,0,
"6,62",0,0,0,0,0,0,0,
"6,63",0,0,0,0,0,0,0,
"6,64",0,0,0,0,0,0,0,
"6,65",0,0,0,0,0,0,0,
"6,66",0,0,0,0,0,0,0,
"6,67",0,0,0,0,0,0,0,
"6,68",0,0,0,0,0,0,0,
"6,69",0,0,0,0,0,0,0,
"6,70",0,0,0,0,0,0,0,
"6,71",0,0,0,0,0,0,0,
"6,72",0,0,0,0,0,0,0,
"6,73",0,0,0,0,0,0,0,
"6,74",0,0,0,0,0,0,0,
"7,1",0,0,0,0,0,0,0,
"7,2",0,0,0,0,0,0,0,
"7,3",0,0,0,0,0,0,0,
"7,4",0,0,0,0,0,0,0,
"7,5",11736,1,1,-94,-82,1473312,1192,
"7,6",24616,1,1,-94,-82,2453460,1985,
"7,7",27395,3,1,-94,-82,3712944,3004,
"7,8",27921,3,1,-94,-82,4616532,3737,
"7,9",27053,3,1,-94,-82,3353268,2713,
"7,10",27262,3,1,-94,-82,3023256,2446,
"7,11",34146,3,1,-94,-82,3579456,2896,
"7,12",30934,3,1,-94,-82,3622716,2931,
"7,13",27870,3,1,-94,-82,2907108,2353,
"7,14",23584,2,1,-94,-82,3013368,2438,
"7,15",20236,2,1,-94,-82,2453460,1985,
"7,16",0,0,0,0,0,0,0,
"7,17",0,0,0,0,0,0,0,
"7,18",0,0,0,0,0,0,0,
"7,19",0,0,0,0,0,0,0,
"7,20",0,0,0,0,0,0,0,
"7,21",0,0,0,0,0,0,0,
"7,22",0,0,0,0,0,0,0,
"7,23",0,0,0,0,0,0,0,
"7,24",0,0,0,0,0,0,0,
"7,25",0,0,0,0,0,0,0,
"7,26",0,0,0,0,0,0,0,
"7,27",0,0,0,0,0,0,0,
"7,28",0,0,0,0,0,0,0,
"7,29",0,0,0,0,0,0,0,
"7,30",0,0,0,0,0,0,0,
"7,31",0,0,0,0,0,0,0,
"7,32",0,0,0,0,0,0,0,
"7,33",0,0,0,0,0,0,0,
"7,34",0,0,0,0,0,0,0,
"7,35",0,0,0,0,0,0,0,
"7,36",0,0,0,0,0,0,0,
"7,37",0,0,0,0,0,0,0,
"7,38",0,0,0,0,0,0,0,
"7,39",0,0,0,0,0,0,0,
"7,40",0,0,0,0,0,0,0,
"7,41",0,0,0,0,0,0,0,
"7,42",0,0,0,0,0,0,0,
"7,43",0,0,0,0,0,0,0,
"7,44",0,0,0,0,0,0,0,
"7,45",0,0,0,0,0,0,0,
"7,46",0,0,0,0,0,0,0,
"7,47",0,0,0,0,0,0,0,
"7,48",0,0,0,0,0,0,0,
"7,49",0,0,0,0,0,0,0,
"7,50",0,0,0,0,0,0,0,
"7,51",0,0,0,0,0,0,0,
"7,52",0,0,0,0,0,0,0,
"7,53",0,0,0,0,0,0,0,
"7,54",0,0,0,0,0,0,0,
"7,55",0,0,0,0,0,0,0,
"7,56",0,0,0,0,0,0,0,
"7,57",0,0,0,0,0,0,0,
"7,58",0,0,0,0,0,0,0,
"7,59",0,0,0,0,0,0,0,
"7,60",0,0,0,0,0,0,0,
"7,61",0,0,0,0,0,0,0,
"7,62",0,0,0,0,0,0,0,
"7,63",0,0,0,0,0,0,0,
"7,64",0,0,0,0,0,0,0,
"7,65",0,0,0,0,0,0,0,
"7,66",0,0,0,0,0,0,0,
"7,67",0,0,0,0,0,0,0,
"7,68",0,0,0,0,0,0,0,
"7,69",0,0,0,0,0,0,0,
"7,70",0,0,0,0,0,0,0,
"7,71",0,0,0,0,0,0,0,
"7,72",0,0,0,0,0,0,0,
"7,73",0,0,0,0,0,0,0,
"7,74",0,0,0,0,0,0,0,
"8,1",18584,2,1,-94,-82,1710660,1385,
"8,2",31648,4,1,-94,-82,3776052,3057,
"8,3",39044,4,1,-94,-82,3284052,2657,
"8,4",36990,4,1,-94,-81,4622640,3740,
"8,5",30992,3,1,-94,-81,3824184,3094,
"8,6",26430,3,1,-94,-81,3987336,3226,
"8,7",27027,3,1,-94,-81,3349560,2710,
"8,8",27517,3,1,-94,-81,2956512,2392,
"8,9",40965,4,1,-94,-81,4009620,3245,
"8,10",42380,4,1,-94,-81,4894560,3960,
"8,11",41622,4,1,-94,-81,6648588,5383,
"8,12",42199,4,1,-94,-81,4874784,3944,
"8,13",41374,4,1,-94,-81,4811748,3893,
"8,14",40756,4,1,-94,-81,4667136,3776,
"8,15",42110,4,1,-94,-81,4501512,3642,
"8,16",39685,4,1,-94,-81,4356900,3525,
"8,17",41799,4,1,-94,-82,3287760,2660,
"8,18",34043,3,1,-94,-82,4222212,3417,
"8,19",27782,3,1,-94,-82,3028236,2451,
"8,20",0,0,0,0,0,0,0,
"8,21",0,0,0,0,0,0,0,
"8,22",0,0,0,0,0,0,0,
"8,23",0,0,0,0,0,0,0,
"8,24",0,0,0,0,0,0,0,
"8,25",0,0,0,0,0,0,0,
"8,26",0,0,0,0,0,0,0,
"8,27",0,0,0,0,0,0,0,
"8,28",0,0,0,0,0,0,0,
"8,29",0,0,0,0,0,0,0,
"8,30",0,0,0,0,0,0,0,
"8,31",0,0,0,0,0,0,0,
"8,32",0,0,0,0,0,0,0,
"8,33",0,0,0,0,0,0,0,
"8,34",0,0,0,0,0,0,0,
"8,35",0,0,0,0,0,0,0,
"8,36",0,0,0,0,0,0,0,
"8,37",0,0,0,0,0,0,0,
"8,38",0,0,0,0,0,0,0,
"8,39",0,0,0,0,0,0,0,
"8,40",0,0,0,0,0,0,0,
"8,41",0,0,0,0,0,0,0,
"8,42",0,0,0,0,0,0,0,
"8,43",0,0,0,0,0,0,0,
"8,44",0,0,0,0,0,0,0,
"8,45",0,0,0,0,0,0,0,
"8,46",0,0,0,0,0,0,0,
"8,47",0,0,0,0,0,0,0,
"8,48",0,0,0,0,0,0,0,
"8,49",0,0,0,0,0,0,0,
"8,50",0,0,0,0,0,0,0,
"8,51",0,0,0,0,0,0,0,
"8,52",0,0,0,0,0,0,0,
"8,53",0,0,0,0,0,0,0,
"8,54",0,0,0,0,0,0,0,
"8,55",0,0,0,0,0,0,0,
"8,56",0,0,0,0,0,0,0,
"8,57",0,0,0,0,0,0,0,
"8,58",0,0,0,0,0,0,0,
"8,59",0,0,0,0,0,0,0,
"8,60",0,0,0,0,0,0,0,
"8,61",0,0,0,0,0,0,0,
"8,62",0,0,0,0,0,0,0,
"8,63",0,0,0,0,0,0,0,
"8,64",0,0,0,0,0,0,0,
"8,65",0,0,0,0,0,0,0,
"8,66",0,0,0,0,0,0,0,
"8,67",0,0,0,0,0,0,0,
"8,68",0,0,0,0,0,0,0,
"8,69",0,0,0,0,0,0,0,
"8,70",0,0,0,0,0,0,0,
"8,71",0,0,0,0,0,0,0,
"8,72",0,0,0,0,0,0,0,
"8,73",0,0,0,0,0,0,0,
"8,74",0,0,0,0,0,0,0,
"9,1",23374,3,1,-94,-81,2076480,1680,
"9,2",28077,3,1,-94,-81,3051684,2469,
"9,3",27826,3,1,-94,-81,3923064,3174,
"9,4",30826,3,1,-94,-81,4642452,3757,
"9,5",41015,4,1,-94,-81,5599116,4531,
"9,6",42140,4,1,-94,-81,4110936,3326,
"9,7",39852,4,1,-94,-81,4434768,3588,
"9,8",41176,4,1,-94,-81,4497804,3639,
"9,9",30541,3,1,-94,-81,3652416,2956,
"9,10",29165,3,1,-94,-81,3714180,3005,
"9,11",38966,4,1,-94,-81,4915572,3977,
"9,12",34643,3,1,-94,-81,5121984,4144,
"9,13",37869,4,1,-94,-81,4945236,4001,
"9,14",30718,3,1,-94,-81,3971268,3213,
"9,15",35117,4,1,-94,-81,3861264,3124,
"9,16",40782,4,1,-94,-81,4222176,3416,
"9,17",40324,4,1,-94,-81,4123296,3336,
"9,18",41817,4,1,-94,-81,3820512,3092,
"9,19",41636,4,1,-94,-81,4304988,3483,
"9,20",41658,4,1,-94,-82,3693168,2988,
"9,21",38100,4,1,-94,-82,3689496,2986,
"9,22",0,0,0,0,0,0,0,
"9,23",0,0,0,0,0,0,0,
"9,24",0,0,0,0,0,0,0,
"9,25",0,0,0,0,0,0,0,
"9,26",0,0,0,0,0,0,0,
"9,27",0,0,0,0,0,0,0,
"9,28",0,0,0,0,0,0,0,
"9,29",0,0,0,0,0,0,0,
"9,30",0,0,0,0,0,0,0,
"9,31",0,0,0,0,0,0,0,
"9,32",0,0,0,0,0,0,0,
"9,33",0,0,0,0,0,0,0,
"9,34",0,0,0,0,0,0,0,
"9,35",0,0,0,0,0,0,0,
"9,36",0,0,0,0,0,0,0,
"9,37",0,0,0,0,0,0,0,
"9,38",0,0,0,0,0,0,0,
"9,39",0,0,0,0,0,0,0,
"9,40",0,0,0,0,0,0,0,
"9,41",0,0,0,0,0,0,0,
"9,42",0,0,0,0,0,0,0,
"9,43",0,0,0,0,0,0,0,
"9,44",0,0,0,0,0,0,0,
"9,45",0,0,0,0,0,0,0,
"9,46",0,0,0,0,0,0,0,
"9,47",0,0,0,0,0,0,0,
"9,48",0,0,0,0,0,0,0,
"9,49",0,0,0,0,0,0,0,
"9,50",0,0,0,0,0,0,0,
"9,51",0,0,0,0,0,0,0,
"9,52",0,0,0,0,0,0,0,
"9,53",0,0,0,0,0,0,0,
"9,54",0,0,0,0,0,0,0,
"9,55",0,0,0,0,0,0,0,
"9,56",0,0,0,0,0,0,0,
"9,57",0,0,0,0,0,0,0,
"9,58",0,0,0,0,0,0,0,
"9,59",0,0,0,0,0,0,0,
"9,60",0,0,0,0,0,0,0,
"9,61",0,0,0,0,0,0,0,
"9,62",0,0,0,0,0,0,0,
"9,63",0,0,0,0,0,0,0,
"9,64",0,0,0,0,0,0,0,
"9,65",0,0,0,0,0,0,0,
"9,66",0,0,0,0,0,0,0,
"9,67",0,0,0,0,0,0,0,
"9,68",0,0,0,0,0,0,0,
"9,69",0,0,0,0,0,0,0,
"9,70",0,0,0,0,0,0,0,
"9,71",0,0,0,0,0,0,0,
"9,72",0,0,0,0,0,0,0,
"9,73",0,0,0,0,0,0,0,
"9,74",0,0,0,0,0,0,0,
"10,1",19392,2,1,-94,-81,2588184,2094,
"10,2",24144,3,1,-94,-81,2743920,2220,
"10,3",36084,4,1,-94,-81,4914336,3976,
"10,4",40233,4,1,-94,-80,5405028,4373,
"10,5",40331,4,1,-94,-80,5782008,4678,
"10,6",39100,4,1,-94,-80,5424804,4389,
"10,7",41161,4,1,-94,-80,6549636,5301,
"10,8",39943,4,1,-94,-80,5847516,4731,
"10,9",42159,4,1,-94,-80,5004600,4050,
"10,10",41077,4,1,-94,-80,5409972,4377,
